일자,코스피,음식료품,섬유의복,종이목재,화학,의약품,비금속광물,철강금속,기계,전기전자,의료정밀,운수장비,유통업,전기가스업,건설업,운수창고업,통신업,금융업,증권,보험,서비스업,제조업
2021/12/01,2899.72,3596.23,470.88,380.91,6267.5,17425.46,2728.31,4460.97,1054.58,28563.42,2962.01,2018.81,354.84,742.87,111.42,1875.83,397.05,431.42,2061.85,13039.7,1940.69,7315.44
2021/11/30,2839.01,3551.91,471.26,376.06,6066.63,17440.33,2696.68,4305.36,1016.32,27587.28,3159.26,1960.72,348.09,732.41,108.52,1811.52,399.47,431.01,2038.49,12831.37,1920.76,7113.04
2021/11/29,2909.32,3707.44,481.46,397.74,6268.44,17574.56,2711.32,4401.73,1051.11,28101.32,3146.17,2015.38,357.12,757.8,112.18,1865.27,415.94,449.43,2096.35,13231.07,1953.65,7265.44
2021/11/26,2936.44,3759.12,488.65,398.24,6366.66,17514.14,2790.84,4529.45,1114.06,28137.51,3173.65,2066.0,367.31,773.57,115.07,1880.56,416.4,449.85,2132.0,13375.29,1979.66,7332.89
2021/11/25,2980.27,3819.21,501.48,402.38,6542.43,16969.29,2864.18,4578.53,1136.59,28621.21,3002.12,2116.72,375.87,783.04,117.75,1932.98,416.28,456.05,2163.96,13721.12,2013.65,7436.78
2021/11/24,2994.29,3850.06,514.02,407.84,6577.77,16990.69,2761.95,4621.33,1146.08,29042.13,2954.31,2128.15,380.91,784.85,118.84,1954.79,416.7,450.13,2168.61,13910.63,2010.36,7505.87
2021/11/23,2997.33,3833.36,515.01,406.35,6549.97,17021.9,2737.12,4679.15,1146.88,29164.76,2937.38,2145.78,383.21,789.43,118.83,1966.9,416.29,444.63,2165.05,13826.01,2018.44,7527.01
2021/11/22,3013.25,3812.37,514.24,398.71,6620.3,17472.72,2698.74,4602.51,1155.55,29173.35,2951.9,2173.56,380.07,783.23,119.72,1996.11,415.62,442.69,2174.23,13742.01,2059.99,7564.96
2021/11/19,2971.02,3811.7,522.58,393.99,6592.34,17608.74,2730.58,4569.46,1159.3,28028.38,3030.94,2116.31,376.75,784.41,119.32,1994.43,416.34,443.29,2164.8,13693.35,2064.16,7397.69
2021/11/18,2947.38,3797.14,523.07,389.42,6630.14,16949.34,2694.57,4530.37,1162.86,27605.22,3008.84,2090.71,373.27,789.04,120.89,1985.8,415.24,442.16,2181.52,13697.26,2071.69,7306.7
2021/11/17,2962.42,3840.73,520.0,392.01,6634.94,17135.46,2685.55,4558.3,1189.89,27698.95,3032.36,2117.72,377.28,792.98,121.16,2008.66,415.66,444.31,2182.6,13832.86,2075.35,7346.71
2021/11/16,2997.21,3888.85,536.17,396.67,6758.17,17681.82,2734.29,4672.28,1203.68,27881.64,3020.53,2129.21,383.47,805.33,123.62,2063.27,417.51,449.37,2215.57,14231.02,2087.32,7437.01
2021/11/15,2999.52,3907.1,525.47,402.64,6754.96,17666.03,2741.1,4712.62,1207.92,27880.65,2947.42,2165.23,385.31,808.03,124.86,2085.74,418.53,446.61,2207.27,14113.2,2084.03,7451.69
2021/11/12,2968.8,3867.49,531.64,399.07,6769.23,16941.89,2712.63,4707.57,1210.16,27435.88,2853.38,2149.68,381.49,823.79,123.46,2070.67,419.83,442.41,2157.01,14030.93,2078.13,7355.6
2021/11/11,2924.92,3839.2,533.1,392.03,6634.52,16596.58,2667.16,4521.67,1192.79,27158.49,2612.08,2107.27,375.12,811.59,120.62,2058.91,416.06,431.58,2103.97,13792.01,2072.42,7241.9
2021/11/10,2930.17,3858.21,539.52,397.53,6606.75,16683.97,2677.71,4535.91,1200.67,27259.89,2689.19,2135.81,380.2,824.46,122.76,2062.06,417.79,436.06,2117.07,14062.31,2024.52,7271.44
2021/11/09,2962.46,3928.76,555.7,405.63,6825.96,16647.44,2725.86,4686.77,1226.35,27392.52,2754.68,2173.49,388.15,831.89,125.19,2086.24,418.34,438.13,2156.5,14119.88,2039.04,7364.38
2021/11/08,2960.2,3947.8,553.01,407.68,6851.7,16463.86,2751.94,4682.18,1220.75,27363.38,2725.26,2198.39,389.24,839.96,125.67,2106.34,417.15,439.03,2142.96,14264.53,2012.1,7367.54
2021/11/05,2969.27,3948.56,537.96,405.2,6879.6,17451.11,2779.24,4688.66,1209.75,27228.81,2843.88,2194.79,385.0,823.72,124.39,2073.67,415.95,442.61,2122.06,14169.27,2021.57,7395.12
2021/11/04,2983.22,3987.27,517.58,409.4,6954.61,17482.47,2773.93,4833.93,1208.74,27287.89,2861.22,2186.84,389.27,827.07,126.14,2088.52,417.86,447.61,2135.16,14320.77,2023.36,7420.98
2021/11/03,2975.71,4008.68,510.18,413.28,6971.55,17523.88,2757.13,4873.35,1193.86,27153.86,2908.39,2168.94,390.79,814.31,126.21,2086.09,416.74,451.1,2132.41,14381.91,1998.09,7399.31
2021/11/02,3013.49,4059.27,520.35,413.39,7108.4,17348.38,2735.59,4875.42,1211.42,27537.08,2832.62,2191.63,393.1,826.11,128.02,2132.93,419.74,459.1,2157.26,14495.35,2033.12,7479.46
2021/11/01,2978.94,4043.45,515.44,410.23,7043.42,17219.46,2734.95,4874.91,1178.57,27019.67,2798.18,2176.05,389.53,815.83,126.56,2105.85,418.5,455.89,2136.95,14370.26,2016.84,7379.38
2021/10/29,2970.68,4013.68,514.99,411.64,7071.52,17107.05,2714.35,4902.0,1185.83,26942.54,2744.93,2180.6,390.62,818.25,125.71,2098.85,416.95,453.19,2130.91,14226.97,1999.06,7370.66
2021/10/28,3009.55,4072.06,520.22,415.15,7142.38,17727.39,2682.77,4946.65,1190.39,27395.98,2770.11,2201.42,395.23,824.2,126.15,2125.47,418.48,459.04,2143.51,14556.89,2010.67,7482.81
2021/10/27,3025.49,4121.14,521.34,420.88,7192.3,17756.26,2691.34,5079.09,1222.04,27069.39,2754.03,2221.21,403.01,829.48,128.37,2141.12,421.2,466.05,2186.02,15083.01,2052.68,7475.61
2021/10/26,3049.08,4165.02,525.15,421.92,7342.74,17671.55,2712.04,5159.48,1221.78,27373.37,2762.99,2214.02,407.0,833.83,129.78,2212.67,421.51,469.19,2197.19,15093.06,2048.83,7543.58
2021/10/25,3020.54,4166.97,524.07,420.82,7356.63,17371.34,2708.05,5140.91,1211.35,26976.52,2739.35,2194.72,406.3,829.59,129.01,2208.23,422.1,465.92,2178.13,15094.79,2016.8,7470.21
2021/10/22,3006.16,4149.86,531.81,421.45,7277.19,17581.02,2682.72,5041.12,1156.19,26987.72,2790.36,2152.17,401.51,827.11,127.2,2163.15,425.36,461.96,2175.75,15041.8,2024.44,7432.84
2021/10/21,3007.33,4152.67,533.64,405.98,7304.75,17425.16,2732.29,5144.15,1168.12,26843.09,2740.21,2164.12,400.5,843.53,127.76,2187.91,414.99,463.6,2181.63,15194.19,2031.29,7426.68
2021/10/20,3013.13,4167.55,518.32,410.52,7428.58,17527.35,2765.75,5136.84,1152.7,26955.28,2770.2,2170.38,400.29,833.36,127.51,2187.1,414.79,461.17,2170.02,15144.39,2020.29,7467.29
2021/10/19,3029.04,4153.96,519.19,409.98,7442.51,17552.28,2827.83,5309.57,1179.87,27111.59,2780.92,2186.48,402.1,841.3,129.0,2211.16,414.35,460.97,2163.5,15099.39,2027.49,7516.23
2021/10/18,3006.68,4146.17,519.78,409.89,7421.22,17395.94,2822.07,5321.5,1178.73,26901.49,2757.16,2181.12,403.48,846.05,129.36,2203.73,410.71,458.56,2135.0,15013.09,1976.8,7475.95
2021/10/15,3015.06,4129.23,527.05,409.21,7448.68,17655.88,2845.7,5363.99,1194.92,26957.13,2758.98,2180.81,406.36,849.34,130.17,2246.63,413.54,457.47,2122.49,15007.21,1968.54,7506.96
2021/10/14,2988.64,4109.67,519.66,404.71,7456.54,17614.32,2843.12,5330.72,1166.78,26534.91,2719.87,2180.39,401.08,841.23,128.52,2225.07,414.66,453.27,2100.77,14883.32,1953.37,7440.56
2021/10/13,2944.41,4058.05,500.67,398.82,7301.61,17007.72,2754.59,5269.48,1150.09,26208.66,2648.82,2182.4,397.82,843.68,127.2,2194.45,415.81,448.11,2088.97,14825.12,1910.1,7327.08
2021/10/12,2916.38,4012.37,491.65,395.23,7228.56,17054.14,2728.65,5161.75,1091.95,26204.51,2601.17,2124.04,393.29,832.89,124.83,2176.6,409.49,445.36,2049.93,14885.2,1872.62,7269.51
2021/10/08,2956.3,4060.14,484.08,404.03,7129.18,17154.27,2772.99,5111.16,1097.47,27014.05,2622.15,2132.16,400.11,842.97,125.62,2194.85,416.47,448.68,2052.81,15030.26,1914.28,7366.29
2021/10/07,2959.46,4064.66,468.92,403.37,7078.39,16912.99,2841.54,5069.35,1097.98,27024.17,2619.85,2101.45,401.98,844.76,126.98,2264.74,428.02,454.3,2065.82,15078.52,1925.09,7334.83
2021/10/06,2908.31,3986.79,460.11,389.75,7034.27,16550.72,2802.43,4983.29,1057.34,26885.91,2545.64,2014.19,396.95,843.65,123.03,2188.14,426.32,447.19,2018.96,15203.69,1849.94,7236.73
2021/10/05,2962.17,4038.51,469.37,398.96,7177.93,17171.89,2962.58,5091.13,1102.0,27350.5,2682.76,2052.11,403.96,858.29,127.75,2277.49,433.7,451.06,2044.66,14946.55,1861.9,7393.48
2021/10/01,3019.18,4029.14,462.77,412.54,7226.23,18662.39,2998.29,5121.73,1118.79,27845.7,2693.12,2070.16,401.19,855.56,127.95,2322.32,440.47,458.15,2077.74,14934.23,1914.7,7544.72
2021/09/30,3068.82,4093.83,460.64,420.79,7328.99,18897.89,3017.94,5235.73,1162.08,28273.96,2763.4,2130.26,409.67,863.23,130.08,2378.64,439.67,465.53,2120.27,14991.54,1942.2,7672.89
2021/09/29,3060.27,4079.47,449.24,418.83,7400.29,19009.14,3026.06,5230.35,1149.02,28139.51,2777.75,2122.16,408.5,865.56,129.25,2438.6,436.09,461.07,2102.39,14832.8,1923.27,7664.45
2021/09/28,3097.92,4136.14,459.48,424.4,7434.96,19044.43,2938.36,5315.04,1167.44,28872.52,2857.91,2109.44,414.82,860.87,130.94,2484.12,432.69,465.75,2138.82,15008.08,1938.33,7772.02
2021/09/27,3133.64,4198.29,473.47,433.7,7398.26,19757.55,3015.36,5379.05,1172.85,29368.65,2918.93,2137.05,418.95,843.45,133.17,2520.72,437.53,462.62,2164.42,14679.57,1967.67,7887.12
2021/09/24,3125.24,4204.19,473.62,428.6,7322.18,19818.06,2936.06,5429.01,1166.6,29188.35,2986.26,2153.62,419.46,835.08,133.13,2522.62,427.41,462.95,2175.37,14634.92,1966.91,7859.12
2021/09/23,3127.58,4233.41,458.3,428.67,7310.74,19876.38,2910.2,5448.75,1180.03,29295.17,3019.34,2171.53,422.8,848.32,134.77,2516.12,428.21,458.84,2182.97,14560.07,1956.23,7882.67
2021/09/17,3140.51,4268.23,462.36,436.35,7198.82,19995.51,2967.32,5650.26,1196.73,29310.4,2967.54,2201.7,425.11,856.5,137.22,2479.86,420.03,463.22,2218.63,14594.91,1981.16,7901.88
2021/09/16,3130.09,4276.04,468.47,440.82,7250.63,19798.28,2977.93,5692.74,1198.99,28947.34,2913.98,2225.15,424.6,853.49,137.15,2439.14,421.1,462.29,2191.76,14664.3,1984.45,7868.23
2021/09/15,3153.4,4318.7,476.17,441.8,7255.87,20109.66,2971.85,5651.98,1189.23,29424.88,2937.67,2223.17,425.35,827.27,135.44,2458.15,422.26,466.33,2202.17,14846.4,1989.96,7943.2
2021/09/14,3148.83,4292.66,476.72,444.45,7309.29,19693.09,2911.97,5717.34,1190.12,29340.89,2794.51,2226.53,427.06,815.41,134.68,2462.3,422.63,467.57,2207.54,14934.13,1987.78,7923.45
2021/09/13,3127.86,4250.32,482.46,442.83,7293.86,19818.49,2945.99,5805.93,1173.7,29186.47,2711.61,2189.49,422.68,816.39,133.18,2412.58,421.05,459.5,2205.29,14784.81,1970.1,7894.92
2021/09/10,3125.76,4258.86,485.07,447.53,7245.58,20098.5,2946.72,5646.1,1179.06,28926.73,2677.24,2196.49,421.58,799.59,134.4,2414.67,425.87,462.45,2222.36,14805.95,1995.02,7858.18
2021/09/09,3114.7,4245.75,475.4,446.46,7199.8,20031.82,2927.18,5633.21,1184.46,28753.8,2714.11,2227.35,417.75,790.82,132.23,2393.54,421.77,462.3,2186.09,14665.07,1987.88,7833.13
2021/09/08,3162.99,4277.22,474.73,451.12,7302.89,20180.49,2933.92,5733.37,1213.51,29205.35,2756.06,2266.02,424.83,796.06,133.89,2434.62,420.33,467.24,2213.38,14792.71,2047.53,7945.09
2021/09/07,3187.42,4303.37,475.36,451.24,7320.57,20725.52,2938.21,5691.86,1225.08,29158.43,2895.06,2265.76,426.27,809.42,135.08,2442.44,419.02,465.13,2219.93,14594.09,2143.43,7969.34
2021/09/06,3203.33,4300.39,469.21,453.53,7241.0,20780.28,2908.18,5538.86,1221.3,29474.46,2910.15,2271.42,425.74,811.55,135.45,2460.68,422.75,470.25,2221.3,14665.4,2171.65,7988.7
2021/09/03,3201.06,4299.3,477.08,450.86,7118.82,21093.03,2901.82,5531.17,1223.8,29349.41,2958.6,2264.97,423.94,799.28,135.36,2476.1,422.93,474.14,2230.16,14674.18,2179.51,7963.45
2021/09/02,3175.85,4295.01,478.81,448.01,7081.42,20825.23,2900.52,5480.69,1210.26,29015.32,2955.82,2239.89,423.57,803.2,134.63,2476.9,424.36,473.81,2243.39,14631.61,2153.81,7885.88
2021/09/01,3207.02,4314.25,474.25,449.44,7121.66,21028.27,2941.72,5439.06,1224.64,29406.05,3044.12,2267.06,423.93,808.95,134.87,2537.13,430.17,479.84,2222.95,14538.93,2165.1,7966.47
2021/08/31,3199.27,4298.1,473.83,446.64,7225.95,21075.21,2936.94,5434.83,1206.92,29352.28,3040.61,2261.81,423.68,806.89,134.35,2546.49,414.09,473.34,2204.34,14420.14,2154.87,7973.65
2021/08/30,3144.19,4298.98,478.79,451.39,7157.92,20677.88,2895.82,5332.85,1194.5,28576.97,3098.26,2226.64,420.45,800.01,131.89,2524.64,407.22,467.04,2189.57,14237.09,2120.47,7819.69
2021/08/27,3133.9,4230.4,479.51,451.79,7162.5,20614.87,2820.98,5149.75,1185.64,28516.28,3188.58,2206.74,419.72,800.33,126.77,2491.63,404.74,473.28,2194.54,14510.53,2103.65,7784.28
2021/08/26,3128.53,4217.72,474.74,446.27,7135.3,20435.75,2804.95,5195.14,1177.51,28597.32,3131.33,2200.22,417.56,799.23,125.95,2480.11,408.17,471.02,2166.69,14510.41,2098.31,7777.89
2021/08/25,3146.81,4245.74,468.66,445.49,7194.49,20439.15,2829.55,5248.56,1194.68,28852.28,3120.98,2191.5,419.32,804.65,126.02,2454.75,410.75,468.84,2169.99,14385.5,2135.81,7826.95
2021/08/24,3138.3,4250.79,463.17,441.06,7104.98,20611.94,2715.4,5176.69,1181.56,28823.97,3161.14,2186.16,416.98,803.87,125.01,2431.18,411.98,468.46,2151.95,14269.06,2137.06,7800.17
2021/08/23,3090.21,4104.34,451.25,431.55,7024.57,21146.97,2657.47,4995.2,1146.59,28197.17,3071.02,2137.66,406.73,792.41,121.04,2344.74,408.81,462.86,2097.27,13958.08,2113.51,7678.97
2021/08/20,3060.51,4056.67,446.76,425.91,7189.22,20570.73,2674.83,4952.18,1124.57,27962.71,3142.83,2094.52,399.72,784.73,118.25,2296.92,398.51,458.61,2036.95,13770.73,2077.84,7627.9
2021/08/19,3097.83,4094.82,454.79,441.18,7231.31,20744.56,2764.47,5060.35,1144.2,28182.44,3276.11,2139.73,406.04,786.54,120.75,2329.23,407.81,465.38,2062.67,14067.79,2107.64,7709.43
2021/08/18,3158.93,4219.74,466.54,455.09,7397.91,20973.73,2814.33,5293.05,1205.62,28619.56,3353.63,2223.02,420.58,811.81,126.38,2437.44,417.04,471.84,2135.37,14477.22,2116.29,7874.88
2021/08/17,3143.09,4185.34,448.27,448.01,7345.91,21102.19,2767.31,5276.39,1191.68,28531.53,3349.59,2218.36,419.41,805.12,124.89,2371.14,411.81,472.01,2120.32,14630.36,2087.91,7847.58
2021/08/13,3171.29,4243.38,447.28,467.05,7474.39,20616.46,2865.92,5438.78,1217.46,28736.85,3489.22,2273.11,428.85,819.29,128.62,2405.82,426.41,465.44,2145.43,14448.14,2124.86,7923.51
2021/08/12,3208.38,4296.89,448.14,473.11,7470.12,20707.93,2859.77,5442.76,1243.54,29451.62,3602.71,2297.19,430.69,826.09,130.54,2457.88,431.43,466.16,2174.82,14394.89,2141.05,8038.63
2021/08/11,3220.62,4312.9,440.2,478.96,7403.15,20889.18,2846.05,5479.21,1236.95,29898.33,3693.21,2275.32,435.36,828.24,130.2,2446.08,419.03,467.41,2179.0,14506.37,2138.47,8086.32
2021/08/10,3243.19,4359.76,437.09,474.46,7408.88,20418.19,2878.14,5408.74,1234.2,30612.76,3574.08,2294.72,436.93,838.48,130.84,2416.12,421.39,462.71,2164.3,14336.17,2171.45,8163.29
2021/08/09,3260.42,4444.58,442.51,475.46,7404.42,19378.7,2916.29,5418.68,1244.46,31032.02,3426.83,2322.2,440.86,839.3,132.54,2445.34,421.77,469.52,2160.81,14407.55,2184.03,8188.43
2021/08/06,3270.36,4474.7,445.28,480.99,7425.61,19766.52,2924.27,5482.8,1267.33,31087.48,3399.91,2337.45,444.7,844.54,134.79,2476.67,424.29,463.97,2172.49,14492.87,2183.65,8233.0
2021/08/05,3276.13,4477.45,446.35,482.09,7477.65,19240.18,2915.42,5513.8,1254.23,31312.61,3452.64,2338.78,445.84,841.36,134.91,2474.62,425.62,463.71,2164.5,14563.58,2190.45,8249.85
2021/08/04,3280.38,4479.37,440.46,477.8,7479.32,19146.53,2868.95,5542.35,1250.36,31465.08,3403.85,2361.13,445.76,843.16,134.75,2478.37,426.1,464.98,2160.77,14488.18,2176.63,8272.08
2021/08/03,3237.14,4429.09,431.76,472.23,7447.14,18987.07,2833.68,5470.88,1225.2,30999.72,3398.94,2335.61,439.21,839.49,134.1,2394.52,424.86,458.42,2128.44,14362.19,2138.23,8173.68
2021/08/02,3223.04,4446.29,436.02,475.91,7479.95,18936.01,2861.77,5692.78,1246.38,30378.34,3280.63,2314.14,441.17,843.02,134.16,2418.87,422.91,457.09,2136.48,14263.25,2156.75,8106.53
2021/07/30,3202.32,4429.2,433.36,479.53,7436.03,18280.66,2880.31,5773.58,1248.91,30054.5,3313.73,2293.48,438.83,828.81,135.61,2453.91,421.19,457.93,2127.23,14251.62,2156.28,8025.53
2021/07/29,3242.65,4472.44,436.32,487.83,7518.94,18680.66,2895.58,5686.29,1263.2,30382.0,3307.54,2342.31,444.32,835.28,136.68,2498.86,432.66,464.4,2156.38,14341.35,2186.39,8119.29
2021/07/28,3236.86,4385.95,429.75,487.19,7537.5,18543.47,2862.92,5755.69,1266.15,30386.48,3327.15,2330.55,441.14,831.17,136.83,2516.04,431.2,462.5,2148.69,14222.32,2177.0,8111.67
2021/07/27,3232.53,4413.09,435.73,484.52,7532.28,18589.9,2849.01,5738.01,1280.45,30273.07,3402.89,2337.15,437.5,827.39,136.22,2526.59,422.7,459.43,2139.49,14110.81,2190.91,8104.05
2021/07/26,3224.95,4410.67,440.03,480.08,7477.37,18462.73,2856.35,5628.26,1272.87,30297.21,3429.69,2330.22,433.87,828.22,135.15,2495.78,427.75,458.04,2142.02,14091.08,2193.94,8081.72
2021/07/23,3254.42,4443.57,442.41,482.26,7550.01,18592.59,2894.7,5642.29,1300.1,30582.59,3345.41,2353.74,437.05,836.53,137.23,2524.88,429.24,463.66,2171.23,14289.68,2208.89,8155.15
2021/07/22,3250.21,4435.53,432.34,483.9,7588.18,18510.11,2861.53,5504.42,1296.48,30660.64,3246.5,2372.63,434.4,833.81,138.46,2528.7,434.76,463.22,2144.41,14398.11,2176.63,8162.13
2021/07/21,3215.91,4424.05,430.16,485.1,7536.99,18630.16,2858.16,5330.57,1305.3,30197.35,3360.44,2360.18,430.12,834.66,137.46,2502.46,432.09,455.38,2112.38,14084.38,2149.38,8084.11
2021/07/20,3232.7,4457.53,424.8,487.16,7543.03,18938.63,2893.26,5279.97,1306.9,30360.22,3380.24,2344.84,425.9,844.1,137.77,2504.18,439.95,455.9,2117.55,14056.86,2195.23,8114.06
2021/07/19,3244.04,4498.35,414.24,495.89,7607.06,18751.25,2977.4,5336.35,1300.17,30376.05,3396.61,2343.02,429.57,845.55,137.74,2556.2,442.05,459.38,2142.29,14137.99,2208.39,8126.43
2021/07/16,3276.91,4509.78,415.54,496.42,7667.79,18767.7,2977.04,5462.94,1309.55,30701.6,3482.47,2377.56,434.88,834.12,139.43,2585.99,437.36,466.35,2168.81,14376.12,2234.41,8205.67
2021/07/15,3286.22,4499.05,421.65,491.46,7680.27,18485.91,2974.6,5512.09,1325.07,30954.52,3455.83,2394.43,435.24,831.23,139.55,2567.29,435.23,465.36,2171.5,14275.48,2243.35,8240.98
2021/07/14,3264.81,4390.27,420.78,495.24,7704.82,18271.67,2978.15,5425.11,1318.44,30620.45,3373.93,2373.95,436.18,822.82,139.52,2546.05,435.6,463.35,2141.74,14179.22,2237.77,8172.66
2021/07/13,3271.38,4373.37,420.64,493.82,7720.79,18315.77,2956.85,5393.29,1316.65,30711.73,3423.89,2383.37,431.29,824.52,140.91,2580.38,440.01,466.82,2167.73,14318.81,2229.64,8190.07
2021/07/12,3246.47,4352.34,413.88,494.2,7670.56,18401.55,2952.11,5375.51,1314.8,30484.75,3375.61,2373.19,424.54,821.81,139.92,2574.81,438.24,461.3,2141.62,14144.99,2193.59,8146.78
2021/07/09,3217.95,4321.05,406.75,489.34,7585.77,18314.78,2906.41,5276.21,1305.09,30369.83,3355.65,2336.17,418.43,810.91,137.12,2569.46,433.05,453.36,2107.78,13906.87,2182.45,8084.69
2021/07/08,3252.68,4385.25,406.26,493.48,7695.42,18469.59,2932.57,5336.52,1307.83,30560.29,3396.4,2366.12,425.74,817.73,138.22,2616.98,430.26,462.57,2158.56,14188.18,2209.34,8156.45
2021/07/07,3285.34,4441.29,414.0,507.67,7793.81,18455.4,2868.71,5345.68,1333.83,30985.23,3502.66,2403.22,432.22,831.89,140.94,2682.82,428.64,466.21,2169.82,14297.49,2208.83,8250.69
2021/07/06,3305.21,4472.86,419.58,480.35,7849.92,18518.51,2863.62,5396.99,1346.47,31153.91,3494.08,2431.13,437.18,841.77,142.71,2705.48,431.64,472.56,2194.78,14507.36,2197.0,8302.43
2021/07/05,3293.21,4459.15,419.1,479.21,7789.21,19087.9,2837.52,5416.57,1321.75,30781.5,3487.66,2431.7,433.97,839.13,142.57,2715.94,430.28,473.05,2191.96,14475.7,2191.55,8262.69
2021/07/02,3281.78,4460.47,422.9,485.03,7744.86,18657.84,2833.19,5408.64,1321.26,30594.89,3483.7,2450.17,434.44,830.33,142.03,2631.59,431.7,474.01,2187.06,14630.87,2204.28,8218.56
2021/07/01,3282.06,4474.97,428.95,486.25,7743.64,18591.92,2848.27,5406.45,1309.09,30680.64,3527.65,2458.53,435.78,827.63,138.31,2636.59,427.53,472.66,2185.94,14422.28,2201.99,8229.88
2021/06/30,3296.68,4505.55,436.01,486.32,7841.85,18404.23,2820.75,5443.25,1300.67,30846.29,3471.03,2457.15,441.28,835.29,138.57,2631.3,434.09,477.37,2214.39,14555.99,2201.95,8261.35
2021/06/29,3286.68,4494.85,436.08,480.97,7796.9,18361.61,2828.93,5448.79,1305.33,30745.04,3456.65,2455.06,442.64,834.91,138.33,2627.33,436.75,477.88,2218.64,14569.68,2176.23,8237.97
2021/06/28,3301.89,4498.67,434.17,485.2,7774.99,18346.83,2845.35,5578.39,1301.52,30978.01,3410.77,2460.33,442.49,839.03,138.79,2647.06,443.73,484.88,2243.2,14806.58,2167.41,8274.55
2021/06/25,3302.84,4473.71,424.06,477.74,7796.72,18319.73,2841.48,5540.37,1327.51,31030.79,3375.84,2476.28,440.16,841.1,137.1,2632.58,442.7,483.01,2215.75,14653.4,2168.76,8289.24
2021/06/24,3286.1,4459.21,425.48,477.07,7751.79,18485.42,2819.45,5510.8,1315.42,30840.31,3386.09,2466.55,432.81,831.46,135.15,2564.61,441.74,474.1,2179.18,14185.03,2194.74,8253.72
2021/06/23,3276.19,4458.17,434.5,475.43,7734.78,18576.68,2851.78,5349.85,1335.14,30414.21,3398.07,2464.49,432.35,824.94,134.2,2601.99,441.37,470.78,2167.16,14185.22,2238.55,8193.8
2021/06/22,3263.88,4508.9,434.96,478.68,7810.37,18237.35,2815.84,5390.96,1369.35,30349.46,3413.15,2469.19,434.9,840.82,137.2,2604.58,435.88,471.33,2181.55,14101.87,2158.83,8195.01
2021/06/21,3240.79,4466.17,420.94,473.3,7704.99,18447.55,2817.89,5262.66,1353.29,30307.43,3393.34,2407.77,430.39,840.27,134.19,2601.4,433.04,465.86,2145.14,13946.83,2146.42,8142.58
2021/06/18,3267.93,4513.4,421.46,482.32,7753.12,18116.02,2875.38,5353.53,1350.22,30524.87,3464.1,2426.44,438.78,890.21,135.8,2654.52,441.95,473.78,2178.63,14158.54,2160.11,8183.55
2021/06/17,3264.96,4520.89,413.5,484.94,7788.2,18076.78,2854.74,5376.81,1329.11,30546.91,3421.58,2420.15,440.63,894.87,136.29,2684.25,443.19,477.15,2181.83,14325.1,2118.48,8183.99
2021/06/16,3278.68,4533.91,418.13,483.77,7724.52,18151.97,2849.47,5439.74,1344.47,30880.75,3412.56,2449.2,443.67,886.75,136.95,2688.76,442.87,478.45,2202.92,14307.77,2104.14,8238.9
2021/06/15,3258.63,4518.16,426.96,485.36,7701.49,18297.09,2847.12,5413.05,1325.01,30609.84,3359.22,2432.83,441.53,884.68,136.26,2635.17,446.22,472.08,2191.13,14089.14,2097.43,8194.41
2021/06/14,3252.13,4547.32,419.78,488.77,7638.95,18463.23,2855.37,5436.0,1331.81,30393.49,3358.81,2438.81,444.84,885.05,137.89,2669.88,447.8,471.1,2159.6,14103.68,2090.51,8167.36
2021/06/11,3249.32,4511.63,421.12,474.45,7672.6,18110.22,2822.87,5465.99,1322.24,30518.08,3352.86,2450.54,446.7,869.13,138.15,2670.48,450.55,475.0,2180.51,14198.0,2045.26,8175.06
2021/06/10,3224.64,4539.08,426.89,471.93,7537.65,18169.33,2827.58,5280.99,1310.64,30207.52,3322.56,2434.01,447.03,863.76,138.13,2628.78,445.93,474.72,2180.27,14276.97,2039.8,8094.18
2021/06/09,3216.18,4531.64,419.49,469.59,7525.62,17795.01,2787.01,5256.48,1355.45,30214.83,3267.29,2461.15,446.63,869.81,140.1,2615.24,447.33,474.88,2189.55,14455.09,1995.71,8090.15
2021/06/08,3247.83,4565.81,409.5,473.58,7562.56,18137.09,2797.16,5356.77,1355.2,30646.31,3303.95,2485.2,449.53,868.43,142.1,2611.84,445.87,480.91,2231.15,14593.44,1999.05,8185.56
2021/06/07,3252.12,4573.41,409.86,477.33,7622.74,17961.98,2800.31,5347.75,1462.75,30773.79,3368.68,2466.88,449.36,891.29,141.84,2540.93,441.21,480.72,2230.22,14518.68,1987.56,8218.17
2021/06/04,3240.08,4582.02,411.49,478.05,7606.48,17995.48,2772.41,5462.52,1354.98,30792.65,3276.16,2456.41,444.22,845.21,140.34,2617.94,437.99,479.12,2231.19,14547.03,1962.74,8201.09
2021/06/03,3247.43,4583.99,416.13,479.2,7614.4,17869.71,2788.65,5436.45,1318.19,30950.05,3269.4,2408.04,449.97,845.09,139.55,2659.25,448.44,481.03,2238.29,14542.13,1984.4,8193.45
2021/06/02,3224.23,4615.06,413.33,481.7,7596.08,17747.21,2776.76,5524.68,1314.06,30249.67,3177.57,2409.0,450.58,838.01,140.0,2654.7,449.03,482.28,2234.16,14685.45,1989.67,8098.76
2021/06/01,3221.87,4652.42,416.18,476.15,7586.02,18020.68,2781.63,5506.29,1262.28,30284.6,3172.96,2403.15,450.87,845.74,137.04,2599.5,447.52,479.66,2237.96,14506.22,1995.14,8102.96
