종목코드,종목명,매출액 증감율,영업이익 증감율,EPS 증감율,자산비율,부채비율,유동비율,순운전자비율,예상 시가총액,PBR,PSR,ROE,ROA,OPM,시초/공모(%),nsi_5,업황,공모주 시장 동향,유통가능물량비율,기관경쟁률,의무보유확약비율,공모금액,공모밴드비율
293480,하나제약,11.881211635879756,34.891116197037405,39.42227800117607,174.11448861465877,74.11448861465875,162.99220999711943,21.67795517557809,421200000000.0,5.180969399123633,3.0230113697650376,30.854165767421097,17.168741160606366,22.916351507324514,15.77,103.984,-0.736908789271592,0.7894736842105263,35.79,101.5,0.1,99995000000.0,99.05
110790,크리스에프앤씨,5.281336338319694,31.40059960696201,32.421024558141525,172.1661917309336,72.16619173093363,153.94701883338385,21.595293400543387,351464400000.0,2.867439210432125,1.2505383261616694,26.898386886470938,15.675219734011742,16.482702539297925,-10.0,104.232,0.8632451044961593,0.7894736842105263,32.94,7.89,0.0,119544000000.0,83.1
290720,푸드나무,55.834636601009336,26.891647872479524,33.19925124267505,135.71227724776443,35.71227724776445,294.764949945903,34.14396049437208,163465008000.0,23.90721275868678,4.6938152029086115,57.59451817760189,42.26351959738292,12.436062878386386,80.63,104.232,-0.392999777677855,0.7894736842105263,22.16,791.08,14.3,29093000000.0,115.94
288620,에스퓨얼셀,102.12501310444213,152.48985467028479,163.41592953520012,295.2349635713699,195.2349635713699,164.13088900782375,37.586014365424724,94781214000.0,15.678380488702242,4.670185829167414,46.13860970631919,15.627759377884681,16.162355667416367,100.0,103.832,-1.2898895705577849,0.7894736842105263,36.68,942.85,37.53,20034000000.0,134.15
086820,바이오솔루션,56.40216172719978,41.98606582678018,41.51564814562841,167.0274973072804,67.02749730728041,281.60203544764386,37.557849060030016,222346190000.0,50.33737970205749,44.37360921575465,-11.67929312822365,-24.481989029387368,-36.21650367035049,-2.76,91.234,0.04133001608759879,1.0,71.68,174.79,4.72,36000000000.0,109.43
173130,오파스넷,-0.3153346227783194,-16.766676533361153,47.72754396881726,204.37746016832165,104.37746016832166,205.28592835432852,46.4116763406215,44284922000.0,2.6611475963935987,0.6200950373747834,18.547804998970832,9.056270278204554,4.862133254162186,63.64,97.33999999999999,-0.19750092216248194,1.0,41.38,861.66,13.3,8568000000.0,120.88
089970,에이피티씨,8.643526340583664,35.150501400293756,-21.874034189192596,123.6826947617742,23.682694761774194,430.618336522209,60.01282935272799,213251355000.0,8.906160845250193,5.185800267490754,71.71423285522421,36.636800628334726,30.86034930210029,3.44,98.52000000000001,0.1691117156405143,1.0,57.24,20.99,8.7,26450000000.0,73.47
290740,액트로,170.39975703918086,463.06740754639117,732.2556725522899,197.89557250025194,97.89557250025193,110.76481453227215,4.75092331080241,100001080000.0,3.690621062448792,1.0985500753691517,24.633128527023764,13.210733077967458,15.656593412670405,3.5,99.48400000000001,-0.9005786754720789,1.0,53.25,132.07,1.86,24000000000.0,90.91
197140,디지캡,45.53740723971183,312.953923537212,170.51608398109934,183.24443335002172,83.24443335002172,368.52222436564074,25.13557428788959,42373380000.0,2.6422045096092526,2.5978972096016024,13.639662389876284,6.95868869489384,15.184649462257752,10.42,99.16799999999999,-1.340448157835896,1.0,51.91,979.06,4.07,4967000000.0,126.32
257370,명성티엔에스,148.30451696937135,25.750017572022145,34.57319908598287,323.09062660859865,223.09062660859865,131.46884093770035,12.237229514064603,127400000000.0,9.12871677032485,1.9728884911861395,41.82989522346784,13.00072994445797,11.267435018709708,10.0,90.05,-0.12856607067817016,1.0,30.14,745.56,10.84,25760000000.0,114.94
010400,우진아이엔에스,27.570295636635667,70.8242078018333,62.99809741347191,126.86481890695404,26.864818906954046,346.03706270811773,48.862815988415306,114330000000.0,1.4847280853171085,0.8140479952065295,22.30109036703021,17.243994476328126,16.242192322651743,1.0,89.34,-2.957901503684911,1.0,39.68,129.06,0.77,31500000000.0,93.75
226950,올릭스,-37.747906798713736,-41.558453580859975,-41.2606184620056,115.8694200305222,15.86942003052221,1566.018161208369,69.96927534003295,231895584000.0,12.416471533089984,950.5230189579462,-28.27239601210767,-23.862546445920994,-2217.5272191282156,100.0,98.86999999999999,-0.6415062627396546,1.0,49.53,876.72,50.84,43200000000.0,128.57
204020,엠코르셋,19.12810056187546,117.46580495849304,134.3068995663782,130.66422555105294,30.66422555105292,376.79137533113436,64.95728366310784,115847722500.0,2.066141432123222,0.9208894064533915,14.018906846394472,10.532571411036272,8.06375794314914,-3.91,101.93199999999999,0.7939902546263508,1.0,56.2,766.05,14.5,28963000000.0,106.48
080720,한국유니온제약,7.111304535231021,24.067127161244624,-30.063236803113234,257.9155960107272,157.91559601072723,125.10916493009832,13.665477326191407,103410000000.0,4.44395405889611,2.033784349039486,13.954559274962596,5.1502496786269125,15.45416774853228,27.78,99.61399999999999,2.3470773265904383,1.0,56.86,918.99,9.1,27000000000.0,122.03
286940,롯데정보통신,393.2055324250359,336.16600387596003,85.48035880939732,251.1787024641734,151.1787024641734,89.43237206613517,-5.5980746896423845,425722800000.0,1.913933207235549,0.5788663524984645,8.988619371775117,3.251841667288877,3.1204303209433077,2.52,97.52799999999999,1.186529656277182,1.0,24.0,79.33,25.9,121293000000.0,95.97
091810,티웨이항공,52.5860386029278,267.33393025393434,1898.5168845333578,618.3099068159398,518.3099068159398,94.26646129406957,-4.213850105552413,563697744000.0,15.437750371490896,0.9651825956208427,108.81704075109533,17.58759012684309,8.064359986103,-3.33,94.19200000000001,2.287681095776537,1.0,32.33,23.03,0.0,233600000000.0,76.68
110990,디아이티,21.12488963390151,32.817999649850535,11.215929419706889,174.07775226153487,74.0777522615349,193.83201475994835,39.64807261442214,189000000000.0,1.5426604081686572,2.197826303582564,9.058084678561203,5.204176712157526,13.187778599147022,5.5,93.87800000000001,0.8679026240727608,1.0,25.23,105.14,2.0,35320000000.0,101.01
275630,에스에스알,37.2570772266399,26.811459741930697,2933.6814807150845,167.2706227837134,67.2706227837134,220.4682021291435,35.34763506657039,50963103000.0,5.584536122144216,4.499838734442614,28.340682009825585,16.477068441813874,23.25399979160075,100.0,93.30600000000001,1.8882328265180992,1.0,25.08,928.44,37.02,9372000000.0,127.66
290270,휴네시온,18.191759046349446,96.55023995891136,86.30406466268049,120.24460069724418,20.2446006972442,565.8419920666778,77.16831548619176,48038360000.0,5.012915357491928,3.4249250791507513,31.247001135448226,25.986198926405812,23.916867744942607,50.0,93.30600000000001,1.8882328265180992,1.0,32.4,751.89,8.0,12097000000.0,106.95
290380,대유,8.163237354785455,34.095755314836076,33.43643952368445,123.86914021005842,23.869140210058415,829.4202543628304,54.53588864827055,81471600000.0,2.776218205743722,2.8592061218164826,23.565473178742746,15.015915524706728,24.121899493802847,47.22,85.53599999999999,0.21837371192581,1.0,38.66,148.39,0.0,27412000000.0,95.24
245620,이원다이애그노믹스,132.21371766935656,-59.39002265232284,-57.249932113365155,127.23471891504737,27.234718915047367,338.61014309791517,51.07473992134083,233726083500.0,21.31453318905938,72.2547493337429,-55.386711543681145,-43.57901476441964,-159.91096775972696,38.46,103.75,-0.7313346538730374,0.8571428571428571,48.67,749.79,27.87,33840000000.0,125.0
289080,에스브이인베스트먼트,66.60264682116069,192.38867553776055,190.95304601139753,145.49207132188354,45.49207132188352,400.63146491030557,73.45722136576049,186319000000.0,7.999575507752353,10.373276719264647,27.238654277778835,18.14484662333881,42.10032807770988,28.57,107.73599999999999,0.6215681194517155,1.0,52.27,786.73,5.1,21840000000.0,117.65
175250,아이큐어,45.88689493888103,89.62670351223849,110.3604277344601,311.98720726026437,211.9872072602644,171.51212058697686,16.94404037893108,398505965000.0,23.066361469349538,10.013636251900499,1.1981159782351396,0.6231662715338734,-0.8061750072531306,-10.0,96.154,0.658306110151703,1.0,68.4,642.1,5.71,78000000000.0,131.31
122310,제노레이,16.231270095331208,35.09836395894442,60.31848267338079,155.29603724116234,55.29603724116235,233.4051595195613,37.41954728020178,92660100000.0,3.813551721519412,2.0826454669036774,21.71053918266305,13.701421802550664,13.942174119490053,99.57,111.676,0.0772198162932154,0.8571428571428571,60.12,907.12,30.41,10533000000.0,121.05
258830,세종메디칼,13.90860495723571,38.426899562990066,-14.768544133102681,118.31102764323114,18.31102764323113,419.86688015667573,33.50637228743868,101666115000.0,4.673348094459191,6.987584593933654,12.476900603079125,10.507992451297119,35.65287417890338,54.0,105.91400000000002,-2.3511691618818444,0.8571428571428571,31.1,836.68,36.36,21924000000.0,122.45
016790,현대사료,-18.199876367666295,-20.68219705670616,59.52867321624943,174.0688799417733,74.06887994177332,190.43477035940793,36.19448501503745,40593207600.0,0.8328801243100374,0.465822890061823,11.498579089881712,6.60576381816671,4.744164411857381,100.0,104.44000000000001,0.28672797969146246,0.8571428571428571,26.95,839.16,31.92,8699000000.0,107.32
037030,파워넷,-10.982976959208107,1.617161098157728,5.933837110741616,167.60866754637505,67.60866754637505,198.52957797744693,37.44580756125353,78062491000.0,2.4620258786237676,0.6367018184115903,29.685859263576127,12.788082369193102,5.878949139303895,55.38,107.168,-0.5667702479703391,0.8571428571428571,35.26,590.6,6.78,19639000000.0,108.33
018250,애경산업,15.916590379473613,39.4676478050138,52.79775545704695,209.1418006954913,109.14180069549128,130.28849192196978,14.19088809763471,760159948500.0,6.579128909160342,1.2940171098819753,38.12952671246121,18.16574401908883,9.490548059167264,-3.78,105.47,-0.16578134414386259,0.6666666666666666,23.8,24.3,8.51,197880000000.0,92.09
263700,케어랩스,279.6519918836438,611.1713483467627,435.8125592978272,167.09388372675042,67.09388372675042,101.961482876395,0.46634360750494985,119548600000.0,6.382161709790957,3.1080253293298568,54.969659071247314,17.046214937957302,16.63780084734146,100.0,99.776,0.6013554731416675,0.6666666666666666,17.4,934.42,40.19,19500000000.0,121.21
950170,JTC,4.161263983144084,23.78292210861349,28.229081999995337,173.56223801048586,73.56223801048587,257.2968358252661,40.49696121641164,298474312500.0,2.226366509316196,0.5373875260856239,19.62183500371495,10.962402661379276,5.97956456322922,65.29,103.694,4.1617372429381785,0.8571428571428571,34.26,478.0,24.17,89542000000.0,123.19
226400,오스테오닉,0.43082020441904706,-51.41938881193915,-90.77750697192808,225.41819003608404,125.41819003608407,221.5462368817824,31.746507411405695,49703461500.0,4.202109536017036,7.452862009899866,1.609813821212265,0.7106000714761801,10.733281896459108,100.0,108.598,-0.49817103750184744,0.6666666666666666,60.74,442.0,1.7,6960000000.0,115.79
183490,엔지켐생명과학,4.091120201385064,-2.53061891979248,20.805650394839127,139.5829994943472,39.58299949434721,312.7209676415722,43.64469435294916,427145432000.0,16.99190881258501,18.793225870593385,-195.6212042987156,-19.053824208705063,-28.08860568947395,55.36,111.45,-2.2278054492177084,0.6666666666666666,78.55,258.68,13.25,34650000000.0,97.39
064510,에코마이스터,12.779538429753323,155.19815195856822,110.472618961275,211.16460678623653,111.16460678623656,78.55512670172585,-9.011936625785657,56100408000.0,1.0783149306869022,2.16647592304339,3.2449930247694603,0.6978358199591131,16.594920274354678,34.62,98.506,-0.06733960697822239,0.6666666666666666,76.04,15.54,0.0,500000000.0,71.72
277070,린드먼아시아인베스트먼트,6.4393081430453485,-10.591570706696055,-32.98184432822344,109.8706759231252,9.870675923125203,2834.7823317195075,92.91238831695611,87750000000.0,5.503789695548089,13.0134257527739,16.005009885949466,14.291679168564631,47.24403159339956,100.0,98.506,-0.9163420582878792,0.6666666666666666,25.17,640.8,27.4,16990000000.0,123.81
264660,씨앤지하이테크,84.15906850956236,63.142004872003014,16.863494712633955,136.0383966873488,36.0383966873488,349.2597854926428,60.58374943074669,67243840000.0,2.798715792027315,0.823410588528494,43.52074938286775,26.211324168754064,12.989394558354567,16.25,110.22200000000001,-5.826376447068386,0.6666666666666666,54.79,249.23,0.0,20608000000.0,88.89
255220,에스지이,102.21842688062353,-19.45033573827737,-49.55287712862595,455.2905210678358,355.2905210678358,62.18978810712215,-25.299178087304142,75600000000.0,3.2606465228747594,0.8755431788677769,19.82275134282995,4.619320225427552,8.624392287739823,-10.0,111.146,0.8583019021781111,0.6666666666666666,37.43,17.03,0.0,19734000000.0,88.89
267790,배럴,67.91995214937944,71.6162160145665,27.75224957307826,144.93418213726682,44.93418213726682,666.0104729400612,74.37176286780898,73732350000.0,5.525782931203391,1.8109414873511096,40.23362084269072,32.70476262516475,19.185871938165437,9.47,111.554,-0.3868517271533989,0.6666666666666666,32.56,298.48,9.6,13680000000.0,108.57
219420,링크제니시스,6.836767690827927,66.86623696964025,-12.333363677435216,114.8119180363353,14.811918036335294,961.8846413113392,70.49165265862815,64089000000.0,5.31523290228838,5.8843213238999,14.374497476079826,15.459841753630466,25.86108523535283,76.67,111.636,5.095660259914775,0.6666666666666666,55.38,754.6,35.9,6600000000.0,127.66
042000,카페24,52.90324144013832,216.39563474067884,160.84036551064455,716.8776070496258,616.8776070496258,88.36373105583834,-9.440794273526066,505240533000.0,53.531991678481226,4.539196346101487,18.593186294496668,4.48441698577399,3.4453657925438357,48.25,111.88199999999999,3.089898307834023,0.6666666666666666,49.19,672.71,42.9,38700000000.0,114.0
260660,알리코제약,44.942656677217876,143.5107328546958,107.61879112492419,265.5336118777745,165.5336118777745,109.31816172077032,4.570731137936764,106125900000.0,5.0064830509144045,1.5213864318956594,29.31980400868212,11.02941240371905,14.119457518439518,50.83,111.72800000000002,0.6919144776733672,0.6666666666666666,28.13,389.27,9.38,23500000000.0,104.35
154030,아시아종묘,-0.4228914333702168,164.58558794090868,198.88176695317935,195.7704237196787,95.7704237196787,120.2756159798861,9.479178496933672,41469925500.0,2.462846267974767,1.9457093185738912,29.542866083558405,7.3108012947064775,3.518855757386076,0.44,110.17,0.35896627180089613,0.6666666666666666,65.15,239.52,4.39,4200000000.0,95.74
006620,동구바이오제약,15.09276654438616,46.82453024285106,-13.20617170956693,208.73481094726003,108.73481094726006,127.6226556682538,12.668371021804765,153664000000.0,4.254037489591654,1.5282504889739996,34.129508412981004,16.749413492710218,15.426972221973893,100.0,109.30799999999999,1.36035687354812,0.6666666666666666,50.89,727.7,53.41,24829000000.0,120.75
187870,디바이스이엔지,38.71282399623027,314.1666354731959,249.3033912542702,322.40914029453177,222.40914029453177,119.41705391509907,12.96535819761824,81384000000.0,3.1425256283468843,1.1498619168005582,20.182180536971455,5.437944380250482,8.659165282651218,-10.0,114.90599999999999,-2.935830065677246,0.6363636363636364,52.76,11.4,0.0,27125000000.0,72.73
269620,시스웍,54.95675320432289,123.94220986822934,125.22871133453486,147.3734781366206,47.37347813662061,286.28629991170726,44.56852181376549,50400000000.0,3.705275282818413,2.0845805733399514,39.30676511566052,26.675380446833373,25.116288452399964,36.07,112.41600000000001,-0.18422877722433562,0.6363636363636364,32.42,78.86,1.28,14746000000.0,77.78
253450,스튜디오드래곤,77.95133278939592,174.9011063914099,98.81636216019497,177.8458162933091,77.84581629330911,93.51867393908572,-2.581263020720385,981303400000.0,6.4273136882824495,3.5704528435083014,21.543760227770466,11.924416890664546,16.63434021129378,58.0,118.68999999999998,4.918598481666184,0.6363636363636364,20.97,536.68,27.2,185400000000.0,106.22
272550,삼양패키징,67.68735956911651,162.34688167053412,178.4481523130239,225.64628600128688,125.64628600128691,122.0956949896842,3.299259623016462,369454904000.0,1.694595690751395,1.1913082455160806,11.109105677718794,4.92321115653253,13.206006200718088,-0.96,118.458,-0.27262084255625757,0.6363636363636364,25.87,16.73,0.36,119481000000.0,92.86
138580,비즈니스온커뮤니케이션,1.3248644302010515,16.3617501427016,-31.437749711906367,171.7101154554633,71.71011545546328,259.4069641519816,42.29315697494554,85904460000.0,8.798168924204257,7.33536788699311,26.89044794007523,15.660358929973622,40.489128489634595,87.78,116.36800000000001,-4.283843874086517,0.6363636363636364,45.05,513.97,14.9,15373000000.0,105.26
007680,대원,-9.047040451107245,62.775269215569665,150.44141193998865,179.90275594654665,79.90275594654666,189.46730764779477,33.68120195149383,165750000000.0,0.693042751426028,0.6196954289090105,18.121411119533416,8.845670860534836,6.535291630324114,6.67,115.078,-9.393391955683219,0.6363636363636364,16.29,247.25,0.2,26000000000.0,107.14
066360,체리부로,17.514836375452962,215.19874437165396,7215.048415571666,377.35662218427836,277.35662218427836,56.33271197155988,-22.31626824139403,131000134300.0,2.0973768365940884,0.41665798634458334,27.807348129986536,7.014194445684244,8.133434881047078,6.81,115.078,-0.9902260335120898,0.6363636363636364,32.76,265.38,0.4,26453000000.0,104.44
234300,에스트래픽,44.09916638399345,52.8213304736279,82.74016337899343,251.7619038095002,151.76190380950018,170.39922784915072,35.40169984885443,118505920000.0,6.722285933089202,1.3353022566082695,43.97036606261438,18.4969097214552,11.206766487076028,100.0,115.268,-4.528212443117518,0.6363636363636364,41.08,605.02,13.4,17040000000.0,111.11
260930,씨티케이코스메틱스,119.32699003754705,113.96298357558973,126.27265444189185,205.14618813890314,105.14618813890313,173.7902033849475,36.46939810085196,556913995000.0,15.340547075669885,4.159539808297514,68.96994137133346,31.319429956683827,19.94610816676574,-10.0,116.776,-0.49547156511980117,0.6363636363636364,30.44,188.65,6.6,92000000000.0,108.91
241770,메카로,36.767869591143125,-44.60245388266249,-29.003104870363472,195.1957634959363,95.19576349593629,217.60736245739466,27.063312641023067,324543120000.0,13654.791311405264,6742.447104583711,12.51205235440974,6.30635547435751,6.437909315519184,30.3,116.776,-1.8146289753528726,0.6363636363636364,38.1,719.26,38.04,50000000000.0,120.0
092780,동양피스톤,1.398449340912698,9.715912557706062,19.876305822462363,385.08914581407106,285.08914581407106,65.27054634110013,-19.07951749754355,75060222000.0,1.251171736409655,0.28905248285555424,17.78812173393046,4.619221789886264,5.124323189655689,-10.0,118.45599999999999,-1.1403241528375079,0.6363636363636364,43.59,62.8,0.0,18810000000.0,87.69
272450,진에어,56.01347528339067,76.20748929859448,73.25023124697175,387.93413250506967,287.93413250506967,116.01607378839776,9.823824254354767,954000000000.0,12.244269322586442,1.3256020442617689,50.44309073420968,13.013184231857206,7.264271412155243,0.0,119.65800000000002,-1.9851225888584219,0.6363636363636364,32.0,274.55,7.3,321600000000.0,108.53
265560,영화테크,34.88943519303568,91.46181615523324,108.37974016085204,159.5868787544174,59.586878754417384,191.13524422579204,30.646015039103595,66813625000.0,2.1481547241050407,1.0886439114557722,18.22777707969312,11.256348195411384,10.62178081384808,100.0,101.764,1.0465842813635957,0.6363636363636364,43.06,61.83,0.0,8800000000.0,89.29
055490,테이팩스,-43.87614754109905,-52.05519460416939,-94.84302860977097,230.32940230413988,130.32940230413985,155.34896651032795,6.633048663845735,108505950000.0,1.5198020648265287,1.7064971109899552,0.6892237788023604,0.2988830601206212,8.398840761480976,15.65,94.78,0.504086711989665,0.6363636363636364,29.21,16.81,0.0,38180000000.0,93.88
950160,티슈진,4076.034076120834,196.11675607318188,214.00689004686336,195.3151546832102,95.31515468321021,784.3358594741272,49.89085709039096,1630244475000.0,68.00910282388693,106.19775861146618,35.20741000930572,18.027243769174568,45.16772842571689,92.59,94.78,11.573818403772222,0.6363636363636364,36.8,299.49,22.45,120000000000.0,125.58
148140,비디아이,7.8869983453692,-37.16573856606223,-51.942937772608275,425.3950691656202,325.39506916562027,110.94165258344466,7.396743179859013,52805000000.0,3.06062599877716,0.5251200603076251,23.07660755905086,5.3859044980185535,6.779055753241697,76.0,107.04,0.3680626525869607,0.6363636363636364,49.23,53.95,0.0,12825000000.0,93.02
174900,앱클론,60.17553862321747,47.98272593294159,83.77751864905943,133.64889180245726,33.64889180245724,896.572760049985,69.56280122361466,68000000000.0,5.676565980883825,21.792568641667064,-13.802296854145679,-9.973050910716383,-51.466932434818204,100.0,91.51,1.039165126073602,0.625,52.58,564.87,21.72,5445000000.0,111.11
263540,샘코,4.694814496136028,40.4855843652845,42.254284973122495,180.91534877039652,80.91534877039652,159.4541578670362,17.393077722395887,85317441000.0,4.236728729782147,2.960964484385473,10.150407083030057,5.610583707804777,8.4745973438122,9.09,91.51,-1.103217234382534,0.625,36.45,19.26,0.96,21000000000.0,68.75
171090,선익시스템,397.9088903065802,572.8240432406549,600.8653480809774,190.1032771248853,90.10327712488531,165.89530101197045,30.36821656601078,222000000000.0,5.009512301489479,1.544784333190002,53.30693980359139,28.02761663113588,16.274085893345035,-10.0,93.52000000000001,-0.3811828121550994,0.625,49.16,7.87,0.0,69375000000.0,91.36
259630,엠플러스,110.86312767844449,1170.8892443718805,1167.2634903033736,355.4479607994972,255.4479607994972,118.66792158414844,12.181218449875168,92014020000.0,8.514777180024563,3.2825380884069717,987.433997401714,9.221048082455333,15.106343023478985,57.5,94.38399999999999,-1.3513084272613416,0.625,54.34,596.2,27.2,17500000000.0,120.0
243840,신흥에스이씨,30.546227852126894,259.6260238203773,257.28686401524396,217.10355606851928,117.10355606851928,89.68641155830866,-3.161366985995013,104826928000.0,2.284428908506976,1.0472833255859604,9.835142488426012,4.494487103409784,7.1014773851305435,83.75,95.798,3.072409860594405,0.625,27.06,482.4,33.1,23100000000.0,128.0
179900,유티아이,154.81122976861107,267.9809367179698,285.1224921911892,264.7607447971716,164.76074479717158,90.92238894103174,-4.107909882303392,133303625000.0,7.247342767542978,3.4284405035787504,73.61505510889647,26.38382703454373,31.59523314594613,-10.0,95.798,3.072409860594405,0.625,56.69,5.05,0.4,31360000000.0,81.97
255440,야스,159.3957864284887,1052.4285053366784,1144.1461706287162,164.85621362512603,64.85621362512605,202.93509688952474,32.8488707364742,303855000000.0,6.1779296744001195,3.6617121509856254,26.59561408349798,16.11180276542169,19.348602366220344,-10.0,95.72399999999999,1.5145066961903968,0.625,51.62,28.9,7.15,54050000000.0,94.0
263920,에스엔피월드,32.35543622373254,307.6629787895977,264.961189830796,145.72538832713772,45.725388327137736,218.38018429403832,35.445532894665845,40170558000.0,3.762258541918133,1.4787969281260689,36.312188398119794,24.779849177612398,17.41507746230685,0.0,95.72399999999999,-0.9522400712281167,0.625,24.76,534.27,4.97,8600000000.0,108.51
263810,상신전자,7.482552946861862,24.49820197222549,60.667434025831746,226.56982565011648,126.5698256501165,151.99327537614766,25.415892968079532,52149300000.0,2.8938792235787787,0.7236343997826746,29.243699449682538,12.764944470792559,9.225409429862124,0.0,99.24,-0.42969244677236695,0.6363636363636364,23.34,601.54,0.0,8120000000.0,106.83
234100,세원,6.226898648203369,66.0553094942456,15.517690607529994,202.07335782261805,102.07335782261806,145.89404209012338,19.18750745054037,20708100000.0,1.1242435244369426,0.4889507295417764,14.391563557762591,7.121950024899197,7.287652539644205,50.88,105.826,0.6201261616969009,0.6363636363636364,42.86,90.67,0.0,5720000000.0,100.0
258610,이더블유케이,70.6907703350442,142.55824606949503,261.19969404496095,374.79306291703506,274.79306291703506,105.1687923066754,2.1696102230826098,32933000000.0,3.069709794008591,1.152718239206158,34.45093148488617,8.115820834357457,15.491137716876818,100.0,115.498,0.022104038096818768,0.625,31.01,588.13,25.95,9324000000.0,108.7
263600,덕우전자,-12.177876847136115,-13.008534193316715,0.3309619023589411,155.0388940143962,55.03889401439618,109.43532639218118,3.117321316637268,125854172000.0,3.1730824677676917,1.6278715260989771,27.079080543147672,17.39311139628856,17.8839636140075,9.03,110.53000000000002,0.8307281752995013,0.625,28.82,282.69,11.35,33750000000.0,106.9
256940,케이피에스,105.08968673467909,394.3135673111042,278.1105173541908,432.8707948038131,332.8707948038131,116.16525782641163,10.15556251950853,59780000000.0,9.565158038404418,3.4067775011409545,40.94412718458556,9.445571720224882,15.519858458841975,-3.57,94.47,0.7261707256656337,0.625,53.37,75.3,0.0,17268000000.0,77.78
263750,펄어비스,55.23184590823232,134.65102592014196,138.8510568811695,204.95850164748833,104.95850164748835,441.64694745732726,70.57364875067216,1242828900000.0,57.45375101104988,36.889956387636445,114.87611148798918,55.0897918718623,83.47081711987278,-10.0,90.506,-0.7962846038537742,0.625,28.04,62.4,6.22,144000000000.0,112.57
174900,앱클론,60.17553862321747,47.98272593294159,83.77751864905943,133.64889180245726,33.64889180245724,896.572760049985,69.56280122361466,68000000000.0,5.676565980883825,21.792568641667064,-13.802296854145679,-9.973050910716383,-51.466932434818204,100.0,91.51,1.039165126073602,0.625,52.58,564.87,21.72,5445000000.0,111.11
263540,샘코,4.694814496136028,40.4855843652845,42.254284973122495,180.91534877039652,80.91534877039652,159.4541578670362,17.393077722395887,85317441000.0,4.236728729782147,2.960964484385473,10.150407083030057,5.610583707804777,8.4745973438122,9.09,91.51,-1.103217234382534,0.625,36.45,19.26,0.96,21000000000.0,68.75
238490,힘스,104.70508340419262,688.106628744684,891.8943731806404,217.39866361000915,117.39866361000915,147.96848841824038,20.00646870253047,99360000000.0,4.455918894024427,1.9529890993488856,21.82355985954341,10.213367135009834,12.924660143337135,62.5,107.66799999999998,-2.1290229821149587,0.625,39.71,729.64,27.48,12400000000.0,116.62
181340,이즈미디어,12.899876209584088,88.84948840754578,70.39310191352955,270.9411103489206,170.94111034892057,146.8825372761845,22.830685949129034,52838250000.0,2.533669949586303,1.2258067567471473,18.045734408798854,7.374582608401389,10.016696099442623,12.0,113.29,-0.6437414202743782,0.625,42.55,129.22,1.38,11400000000.0,85.71
091990,셀트리온헬스케어,88.31053476820935,59.578559791601904,497.0377963295369,306.39524199361927,206.3952419936193,170.47405354218054,40.543623358184824,5604212920000.0,8.63977378029556,7.395946029673948,17.59860951618851,6.1836462857490035,23.566868984507586,6.46,111.758,0.04769516837503063,0.625,29.03,38.06,12.5,799630000000.0,111.56
263860,지니언스,33.23445763825816,18.42296972226286,23.061460427658133,134.87215752843503,34.872157528435025,449.5518529884423,62.93167176767541,65541150000.0,3.256178374669702,3.179326443918139,18.41193388936225,13.47445114579057,20.412950028989403,48.52,110.86399999999999,-1.4754187393426683,0.625,38.56,620.04,14.5,9960000000.0,105.88
263800,데이타솔루션,86.4466223059557,648.3935754132118,367.85375571064816,223.64218314673957,123.64218314673958,148.16091025793276,23.79000179634925,50683314000.0,2.8607201661889543,0.5027121590967076,17.293737703035937,7.708364074216748,3.906679505458853,100.0,111.244,2.6814304299587457,0.625,24.71,395.83,23.09,12420000000.0,110.0
263720,디앤씨미디어,31.52135266752686,40.72165133869345,41.881623017185426,142.30434207931503,42.30434207931503,340.73847638171924,67.77587773893461,80684460000.0,11.919923818901717,4.270540599659073,44.535390092119236,31.269368218785125,19.55102612069205,61.5,111.30799999999999,-2.4125195430288287,0.625,23.95,539.1,33.5,17119000000.0,108.11
118990,모트렉스,42.530013725664624,575.8094115784195,559.7724327357198,218.98192963593758,118.98192963593756,139.10242341057167,19.026800802702574,211877553300.0,3.395468619401296,0.9007290176961603,32.23002492870072,14.858633673248365,9.025700693821738,-0.78,111.59,-1.423298698861536,0.625,30.51,357.12,11.24,56160000000.0,110.22
140670,알에스오토메이션,10.44818533204039,44.942264638707016,88.3635764786341,322.796530334928,222.79653033492798,113.098045496275,7.821728749016301,54618840000.0,2.726593419684572,0.7725666906853742,14.994992743318775,4.645911870567143,4.34318604158473,99.17,108.946,1.271494586323088,0.625,29.92,656.89,61.0,12799000000.0,106.67
003380,제일홀딩스,21.189150412109807,28.356185838565917,113.22176596086346,305.38951106963236,205.3895110696324,70.44170857192582,-11.582093919163357,1463862600000.0,0.6324910561518121,0.2362403467636634,31.85331344475393,5.260031151418275,7.27414214837835,-9.9,116.43800000000002,-1.2251689770177536,0.75,33.5,114.0,2.88,442267000000.0,95.39
251630,브이원텍,107.14121248410946,263.82422030063884,252.45176944730213,131.6750635983023,31.675063598302287,365.71965440620636,59.96730925063641,130379793000.0,5.374284356826812,5.331354996267308,33.03941347200254,24.947597642765253,36.594334453216284,13.56,110.10999999999999,0.8154266491394374,0.625,36.38,557.47,8.3,27800000000.0,107.6
