종목코드,업종명,시장구분
086060,음식료·담배,KOSDAQ
036890,기계·장비,KOSDAQ
007370,제약,KOSDAQ
085660,제약,KOSDAQ
900040,기타서비스,KOSDAQ
900090,기타서비스,KOSDAQ
094850,기타서비스,KOSDAQ
004650,음식료·담배,KOSDAQ
111820,인터넷,KOSDAQ
096240,기타서비스,KOSDAQ
013720,운송장비·부품,KOSDAQ
047820,오락·문화,KOSDAQ
094360,소프트웨어,KOSDAQ
016920,유통,KOSDAQ
035720,인터넷,KOSDAQ
071850,운송장비·부품,KOSDAQ
066410,디지털컨텐츠,KOSDAQ
050110,IT부품,KOSDAQ
078340,디지털컨텐츠,KOSDAQ
214370,제약,KOSDAQ
221980,화학,KOSDAQ
043290,의료·정밀기기,KOSDAQ
250930,금융,KOSDAQ
222390,금융,KOSDAQ
232270,금융,KOSDAQ
192250,소프트웨어,KOSDAQ
115500,컴퓨터서비스,KOSDAQ
089150,컴퓨터서비스,KOSDAQ
025880,음식료·담배,KOSDAQ
093320,인터넷,KOSDAQ
065940,화학,KOSDAQ
073010,기계·장비,KOSDAQ
105330,IT부품,KOSDAQ
068150,건설,KOSDAQ
039420,통신서비스,KOSDAQ
083550,유통,KOSDAQ
032500,통신장비,KOSDAQ
204650,금융,KOSDAQ
214150,금융,KOSDAQ
064820,운송장비·부품,KOSDAQ
220260,금융,KOSDAQ
024880,금속,KOSDAQ
042040,화학,KOSDAQ
054410,금속,KOSDAQ
089010,IT부품,KOSDAQ
052400,소프트웨어,KOSDAQ
094860,소프트웨어,KOSDAQ
046070,운송장비·부품,KOSDAQ
047770,섬유·의류,KOSDAQ
080530,기계·장비,KOSDAQ
224060,반도체,KOSDAQ
078650,의료·정밀기기,KOSDAQ
104540,의료·정밀기기,KOSDAQ
033430,유통,KOSDAQ
027050,화학,KOSDAQ
101670,금속,KOSDAQ
123410,운송장비·부품,KOSDAQ
036690,통신장비,KOSDAQ
049430,의료·정밀기기,KOSDAQ
041960,제약,KOSDAQ
009730,금속,KOSDAQ
241710,화학,KOSDAQ
069110,화학,KOSDAQ
048870,반도체,KOSDAQ
166480,제약,KOSDAQ
045970,기타서비스,KOSDAQ
038530,통신장비,KOSDAQ
029960,기타서비스,KOSDAQ
102940,제약,KOSDAQ
033290,IT부품,KOSDAQ
056360,통신장비,KOSDAQ
121850,IT부품,KOSDAQ
015710,통신장비,KOSDAQ
052330,정보기기,KOSDAQ
126600,화학,KOSDAQ
200130,제약,KOSDAQ
225650,일반전기전자,KOSDAQ
060280,유통,KOSDAQ
040350,컴퓨터서비스,KOSDAQ
051780,유통,KOSDAQ
115180,기타서비스,KOSDAQ
065560,소프트웨어,KOSDAQ
182360,오락·문화,KOSDAQ
066310,반도체,KOSDAQ
016600,금융,KOSDAQ
043590,반도체,KOSDAQ
114120,IT부품,KOSDAQ
083790,기타서비스,KOSDAQ
900250,기타서비스,KOSDAQ
045520,종이·목재,KOSDAQ
237880,화학,KOSDAQ
218710,금융,KOSDAQ
226850,금융,KOSDAQ
054780,오락·문화,KOSDAQ
219130,반도체,KOSDAQ
065130,기계·장비,KOSDAQ
023160,금속,KOSDAQ
053620,금속,KOSDAQ
072520,IT부품,KOSDAQ
044490,금속,KOSDAQ
191420,제약,KOSDAQ
123100,반도체,KOSDAQ
182690,반도체,KOSDAQ
066700,제약,KOSDAQ
095610,반도체,KOSDAQ
131970,반도체,KOSDAQ
089030,반도체,KOSDAQ
038540,컴퓨터서비스,KOSDAQ
054450,반도체,KOSDAQ
091440,통신장비,KOSDAQ
200230,통신장비,KOSDAQ
051360,정보기기,KOSDAQ
045340,소프트웨어,KOSDAQ
057880,통신장비,KOSDAQ
108230,기계·장비,KOSDAQ
079970,소프트웨어,KOSDAQ
052290,IT부품,KOSDAQ
105550,일반전기전자,KOSDAQ
026150,건설,KOSDAQ
033830,방송서비스,KOSDAQ
064760,반도체,KOSDAQ
131290,반도체,KOSDAQ
246690,금융,KOSDAQ
062860,반도체,KOSDAQ
104480,화학,KOSDAQ
081150,금속,KOSDAQ
130740,운송장비·부품,KOSDAQ
084730,통신장비,KOSDAQ
046210,의료·정밀기기,KOSDAQ
034230,오락·문화,KOSDAQ
033540,기계·장비,KOSDAQ
043200,IT부품,KOSDAQ
214450,유통,KOSDAQ
177830,일반전기전자,KOSDAQ
037070,일반전기전자,KOSDAQ
150900,소프트웨어,KOSDAQ
047310,IT부품,KOSDAQ
170790,통신장비,KOSDAQ
049120,IT부품,KOSDAQ
038950,통신장비,KOSDAQ
106240,IT부품,KOSDAQ
131760,IT부품,KOSDAQ
140860,의료·정밀기기,KOSDAQ
091700,IT부품,KOSDAQ
194510,디지털컨텐츠,KOSDAQ
038160,금융,KOSDAQ
032800,오락·문화,KOSDAQ
043090,유통,KOSDAQ
027710,음식료·담배,KOSDAQ
054300,기계·장비,KOSDAQ
068050,오락·문화,KOSDAQ
222110,제약,KOSDAQ
060900,화학,KOSDAQ
087010,제약,KOSDAQ
043370,운송장비·부품,KOSDAQ
119500,금속,KOSDAQ
016670,유통,KOSDAQ
056730,일반전기전자,KOSDAQ
022100,기타서비스,KOSDAQ
009520,금속,KOSDAQ
003670,비금속,KOSDAQ
189690,소프트웨어,KOSDAQ
141020,유통,KOSDAQ
039230,반도체,KOSDAQ
005670,음식료·담배,KOSDAQ
094940,정보기기,KOSDAQ
007330,금융,KOSDAQ
093380,금속,KOSDAQ
023900,음식료·담배,KOSDAQ
195440,소프트웨어,KOSDAQ
214270,출판·매체복제,KOSDAQ
220100,제약,KOSDAQ
035200,화학,KOSDAQ
203690,제약,KOSDAQ
053610,반도체,KOSDAQ
053160,일반전기전자,KOSDAQ
060910,IT부품,KOSDAQ
075130,컴퓨터서비스,KOSDAQ
023770,디지털컨텐츠,KOSDAQ
032580,반도체,KOSDAQ
051380,유통,KOSDAQ
237750,일반전기전자,KOSDAQ
131390,일반전기전자,KOSDAQ
024850,반도체,KOSDAQ
031980,반도체,KOSDAQ
002230,의료·정밀기기,KOSDAQ
137400,기계·장비,KOSDAQ
128660,금속,KOSDAQ
006140,의료·정밀기기,KOSDAQ
087600,반도체,KOSDAQ
064800,컴퓨터서비스,KOSDAQ
230240,금융,KOSDAQ
250060,금융,KOSDAQ
067310,반도체,KOSDAQ
208870,금융,KOSDAQ
215100,금융,KOSDAQ
218150,금융,KOSDAQ
136480,음식료·담배,KOSDAQ
024660,기타서비스,KOSDAQ
149980,의료·정밀기기,KOSDAQ
013030,금속,KOSDAQ
126700,의료·정밀기기,KOSDAQ
200470,반도체,KOSDAQ
106080,IT부품,KOSDAQ
066980,IT부품,KOSDAQ
235010,금융,KOSDAQ
205470,금융,KOSDAQ
217500,금융,KOSDAQ
221840,운송장비·부품,KOSDAQ
106190,제약,KOSDAQ
066130,일반전기전자,KOSDAQ
222080,금융,KOSDAQ
240540,금융,KOSDAQ
004590,기타제조,KOSDAQ
039340,방송서비스,KOSDAQ
034950,기타서비스,KOSDAQ
222980,음식료·담배,KOSDAQ
025550,금속,KOSDAQ
017890,화학,KOSDAQ
063570,통신서비스,KOSDAQ
041460,소프트웨어,KOSDAQ
101680,기계·장비,KOSDAQ
039740,유통,KOSDAQ
053300,소프트웨어,KOSDAQ
025770,통신서비스,KOSDAQ
023760,금융,KOSDAQ
054040,IT부품,KOSDAQ
021650,화학,KOSDAQ
053590,기계·장비,KOSDAQ
037230,종이·목재,KOSDAQ
030520,소프트웨어,KOSDAQ
052600,통신서비스,KOSDAQ
092460,운송장비·부품,KOSDAQ
047080,디지털컨텐츠,KOSDAQ
081970,소프트웨어,KOSDAQ
099660,금속,KOSDAQ
221610,화학,KOSDAQ
070590,컴퓨터서비스,KOSDAQ
042520,제약,KOSDAQ
078350,반도체,KOSDAQ
045100,기타서비스,KOSDAQ
064090,통신장비,KOSDAQ
046110,컴퓨터서비스,KOSDAQ
024740,운송장비·부품,KOSDAQ
005860,음식료·담배,KOSDAQ
123840,기계·장비,KOSDAQ
007770,화학,KOSDAQ
061460,화학,KOSDAQ
079170,금속,KOSDAQ
054920,소프트웨어,KOSDAQ
077280,반도체,KOSDAQ
002680,음식료·담배,KOSDAQ
066110,정보기기,KOSDAQ
217620,금융,KOSDAQ
215380,금융,KOSDAQ
219860,금융,KOSDAQ
102210,운송장비·부품,KOSDAQ
220630,유통,KOSDAQ
034810,기타서비스,KOSDAQ
076610,IT부품,KOSDAQ
220180,소프트웨어,KOSDAQ
008800,비금속,KOSDAQ
900270,기타서비스,KOSDAQ
170030,운송장비·부품,KOSDAQ
221950,금융,KOSDAQ
226360,금융,KOSDAQ
048410,정보기기,KOSDAQ
204760,금융,KOSDAQ
026180,컴퓨터서비스,KOSDAQ
039010,통신장비,KOSDAQ
204990,음식료·담배,KOSDAQ
092300,IT부품,KOSDAQ
053660,금속,KOSDAQ
011080,섬유·의류,KOSDAQ
060560,비금속,KOSDAQ
064240,통신장비,KOSDAQ
039610,기계·장비,KOSDAQ
126640,운송장비·부품,KOSDAQ
086250,기계·장비,KOSDAQ
204630,오락·문화,KOSDAQ
061250,제약,KOSDAQ
134780,운송장비·부품,KOSDAQ
097870,화학,KOSDAQ
050090,IT부품,KOSDAQ
115160,통신장비,KOSDAQ
028080,기타서비스,KOSDAQ
200670,제약,KOSDAQ
065510,의료·정밀기기,KOSDAQ
243070,제약,KOSDAQ
084110,제약,KOSDAQ
145020,제약,KOSDAQ
024060,유통,KOSDAQ
010240,기계·장비,KOSDAQ
189980,음식료·담배,KOSDAQ
037440,기타서비스,KOSDAQ
265520,반도체,KOSDAQ
264850,금융,KOSDAQ
276920,금융,KOSDAQ
277410,금융,KOSDAQ
267320,금융,KOSDAQ
262830,금융,KOSDAQ
007680,건설,KOSDAQ
263600,일반전기전자,KOSDAQ
263800,정보기기,KOSDAQ
281740,금융,KOSDAQ
187870,반도체,KOSDAQ
263720,디지털컨텐츠,KOSDAQ
267980,음식료·담배,KOSDAQ
241770,반도체,KOSDAQ
087260,소프트웨어,KOSDAQ
118990,운송장비·부품,KOSDAQ
265480,금융,KOSDAQ
250000,유통,KOSDAQ
251630,기계·장비,KOSDAQ
148140,기계·장비,KOSDAQ
138580,소프트웨어,KOSDAQ
225190,의료·정밀기기,KOSDAQ
263810,일반전기전자,KOSDAQ
263540,운송장비·부품,KOSDAQ
178320,통신장비,KOSDAQ
140070,유통,KOSDAQ
171090,반도체,KOSDAQ
234100,운송장비·부품,KOSDAQ
091990,유통,KOSDAQ
253450,오락·문화,KOSDAQ
269620,의료·정밀기기,KOSDAQ
002800,제약,KOSDAQ
263770,금융,KOSDAQ
257730,금융,KOSDAQ
277480,금융,KOSDAQ
243840,IT부품,KOSDAQ
260930,화학,KOSDAQ
246720,제약,KOSDAQ
227610,화학,KOSDAQ
140670,IT부품,KOSDAQ
174900,제약,KOSDAQ
255440,IT부품,KOSDAQ
217480,화학,KOSDAQ
263920,기타제조,KOSDAQ
234300,소프트웨어,KOSDAQ
083500,기계·장비,KOSDAQ
256630,금융,KOSDAQ
273060,금융,KOSDAQ
259630,기계·장비,KOSDAQ
265560,운송장비·부품,KOSDAQ
251370,화학,KOSDAQ
206650,기타서비스,KOSDAQ
264450,통신장비,KOSDAQ
179900,IT부품,KOSDAQ
272290,IT부품,KOSDAQ
258610,금속,KOSDAQ
063760,반도체,KOSDAQ
181340,의료·정밀기기,KOSDAQ
003380,금융,KOSDAQ
263860,소프트웨어,KOSDAQ
066360,음식료·담배,KOSDAQ
900310,기타서비스,KOSDAQ
258790,금융,KOSDAQ
256940,반도체,KOSDAQ
183300,반도체,KOSDAQ
950160,제약,KOSDAQ
263750,디지털컨텐츠,KOSDAQ
241820,제약,KOSDAQ
161580,IT부품,KOSDAQ
270520,금융,KOSDAQ
261200,금융,KOSDAQ
166090,반도체,KOSDAQ
271740,금융,KOSDAQ
281410,금융,KOSDAQ
265920,금융,KOSDAQ
264290,금융,KOSDAQ
279410,금융,KOSDAQ
238490,반도체,KOSDAQ
306620,금융,KOSDAQ
245620,기타서비스,KOSDAQ
299170,금융,KOSDAQ
297570,금융,KOSDAQ
950170,유통,KOSDAQ
255220,비금속,KOSDAQ
307070,금융,KOSDAQ
289080,금융,KOSDAQ
307870,금융,KOSDAQ
307280,금융,KOSDAQ
293580,금융,KOSDAQ
111710,오락·문화,KOSDAQ
290660,의료·정밀기기,KOSDAQ
194700,음식료·담배,KOSDAQ
285490,기타제조,KOSDAQ
270870,음식료·담배,KOSDAQ
290670,기계·장비,KOSDAQ
253590,금융,KOSDAQ
303030,금융,KOSDAQ
307750,금융,KOSDAQ
290380,화학,KOSDAQ
290120,운송장비·부품,KOSDAQ
006620,제약,KOSDAQ
110990,IT부품,KOSDAQ
263690,의료·정밀기기,KOSDAQ
227100,일반전기전자,KOSDAQ
197140,출판·매체복제,KOSDAQ
263020,화학,KOSDAQ
290550,IT부품,KOSDAQ
108490,소프트웨어,KOSDAQ
277070,금융,KOSDAQ
219420,소프트웨어,KOSDAQ
100590,일반전기전자,KOSDAQ
257370,IT부품,KOSDAQ
310200,금융,KOSDAQ
086820,제약,KOSDAQ
267790,섬유·의류,KOSDAQ
299910,디지털컨텐츠,KOSDAQ
238200,음식료·담배,KOSDAQ
309930,금융,KOSDAQ
291230,금융,KOSDAQ
258830,의료·정밀기기,KOSDAQ
268600,기타서비스,KOSDAQ
307180,금융,KOSDAQ
217330,기타서비스,KOSDAQ
264660,반도체,KOSDAQ
154030,"농업, 임업 및 어업",KOSDAQ
175250,제약,KOSDAQ
027360,금융,KOSDAQ
260660,제약,KOSDAQ
290740,기계·장비,KOSDAQ
275630,소프트웨어,KOSDAQ
288620,일반전기전자,KOSDAQ
298380,제약,KOSDAQ
089970,기계·장비,KOSDAQ
064510,기계·장비,KOSDAQ
128540,운송장비·부품,KOSDAQ
310840,금융,KOSDAQ
183490,제약,KOSDAQ
290650,제약,KOSDAQ
179290,의료·정밀기기,KOSDAQ
204020,섬유·의류,KOSDAQ
226400,의료·정밀기기,KOSDAQ
173130,소프트웨어,KOSDAQ
226950,기타서비스,KOSDAQ
153710,제약,KOSDAQ
299900,오락·문화,KOSDAQ
900340,금융,KOSDAQ
287410,금융,KOSDAQ
263050,제약,KOSDAQ
302430,기계·장비,KOSDAQ
110020,화학,KOSDAQ
122310,의료·정밀기기,KOSDAQ
219750,의료·정밀기기,KOSDAQ
042000,인터넷,KOSDAQ
263700,소프트웨어,KOSDAQ
110790,섬유·의류,KOSDAQ
311270,금융,KOSDAQ
117730,기계·장비,KOSDAQ
246710,제약,KOSDAQ
208340,제약,KOSDAQ
037030,일반전기전자,KOSDAQ
290720,유통,KOSDAQ
284620,금융,KOSDAQ
307160,금융,KOSDAQ
080720,제약,KOSDAQ
291210,금융,KOSDAQ
310870,금융,KOSDAQ
016790,음식료·담배,KOSDAQ
290270,소프트웨어,KOSDAQ
322780,금융,KOSDAQ
335890,금융,KOSDAQ
335870,금융,KOSDAQ
337450,금융,KOSDAQ
950180,출판·매체복제,KOSDAQ
186230,금속,KOSDAQ
308100,유통,KOSDAQ
286750,화학,KOSDAQ
311390,음식료·담배,KOSDAQ
104620,기타서비스,KOSDAQ
278650,기타서비스,KOSDAQ
234690,제약,KOSDAQ
317850,기계·장비,KOSDAQ
332290,금융,KOSDAQ
317330,반도체,KOSDAQ
317120,일반전기전자,KOSDAQ
300120,IT부품,KOSDAQ
214260,화학,KOSDAQ
228670,의료·정밀기기,KOSDAQ
302550,의료·정밀기기,KOSDAQ
195500,음식료·담배,KOSDAQ
305090,의료·정밀기기,KOSDAQ
235980,기타서비스,KOSDAQ
327260,기타제조,KOSDAQ
279600,소프트웨어,KOSDAQ
328380,금융,KOSDAQ
333430,금융,KOSDAQ
100790,금융,KOSDAQ
288330,제약,KOSDAQ
329560,금융,KOSDAQ
148150,일반전기전자,KOSDAQ
234340,소프트웨어,KOSDAQ
299660,기타서비스,KOSDAQ
253840,의료·정밀기기,KOSDAQ
317770,일반전기전자,KOSDAQ
323280,금융,KOSDAQ
226330,출판·매체복제,KOSDAQ
323230,금융,KOSDAQ
333050,금융,KOSDAQ
297090,기계·장비,KOSDAQ
125210,IT부품,KOSDAQ
289010,출판·매체복제,KOSDAQ
084850,반도체,KOSDAQ
158430,소프트웨어,KOSDAQ
293780,기타서비스,KOSDAQ
306040,섬유·의류,KOSDAQ
317830,기계·장비,KOSDAQ
241840,오락·문화,KOSDAQ
312610,일반전기전자,KOSDAQ
247540,일반전기전자,KOSDAQ
317870,기타제조,KOSDAQ
319400,금융,KOSDAQ
244460,제약,KOSDAQ
103840,음식료·담배,KOSDAQ
053580,금융,KOSDAQ
313760,일반전기전자,KOSDAQ
313750,금융,KOSDAQ
336060,금융,KOSDAQ
321260,금융,KOSDAQ
331380,금융,KOSDAQ
246960,기타서비스,KOSDAQ
099750,출판·매체복제,KOSDAQ
322510,소프트웨어,KOSDAQ
216080,제약,KOSDAQ
228760,제약,KOSDAQ
311690,기타서비스,KOSDAQ
278280,화학,KOSDAQ
317530,오락·문화,KOSDAQ
307930,금융,KOSDAQ
317030,금융,KOSDAQ
323940,금융,KOSDAQ
330990,금융,KOSDAQ
272110,기계·장비,KOSDAQ
290510,소프트웨어,KOSDAQ
190650,금융,KOSDAQ
282880,기계·장비,KOSDAQ
124560,운송,KOSDAQ
322180,소프트웨어,KOSDAQ
321550,기타서비스,KOSDAQ
318010,음식료·담배,KOSDAQ
251970,화학,KOSDAQ
300080,디지털컨텐츠,KOSDAQ
319660,반도체,KOSDAQ
062970,일반전기전자,KOSDAQ
332710,금융,KOSDAQ
317240,금융,KOSDAQ
318000,화학,KOSDAQ
256150,기계·장비,KOSDAQ
317320,금융,KOSDAQ
367340,금융,KOSDAQ
351340,금융,KOSDAQ
351320,금융,KOSDAQ
340350,금융,KOSDAQ
348150,기타서비스,KOSDAQ
355150,금융,KOSDAQ
331520,금융,KOSDAQ
330860,반도체,KOSDAQ
348210,반도체,KOSDAQ
336570,금융,KOSDAQ
369370,금융,KOSDAQ
298540,유통,KOSDAQ
223250,기타서비스,KOSDAQ
294140,화학,KOSDAQ
353490,금융,KOSDAQ
214610,의료·정밀기기,KOSDAQ
950190,출판·매체복제,KOSDAQ
301300,소프트웨어,KOSDAQ
323990,기타서비스,KOSDAQ
337930,인터넷,KOSDAQ
126340,IT부품,KOSDAQ
318410,기타제조,KOSDAQ
294630,일반전기전자,KOSDAQ
092190,IT부품,KOSDAQ
357550,화학,KOSDAQ
347000,일반전기전자,KOSDAQ
331920,제약,KOSDAQ
290690,일반전기전자,KOSDAQ
950200,기타서비스,KOSDAQ
357780,화학,KOSDAQ
304100,소프트웨어,KOSDAQ
290520,기계·장비,KOSDAQ
344050,금융,KOSDAQ
332370,정보기기,KOSDAQ
339950,기타서비스,KOSDAQ
347860,소프트웨어,KOSDAQ
291650,기타서비스,KOSDAQ
129890,정보기기,KOSDAQ
298060,제약,KOSDAQ
353070,금융,KOSDAQ
353060,금융,KOSDAQ
262260,일반전기전자,KOSDAQ
064850,기타서비스,KOSDAQ
353190,금융,KOSDAQ
359090,금융,KOSDAQ
365590,금융,KOSDAQ
265740,화학,KOSDAQ
354200,기타서비스,KOSDAQ
198080,IT부품,KOSDAQ
297890,기계·장비,KOSDAQ
169330,기타서비스,KOSDAQ
347890,정보기기,KOSDAQ
060850,소프트웨어,KOSDAQ
332570,IT부품,KOSDAQ
053080,기계·장비,KOSDAQ
330350,제약,KOSDAQ
348350,의료·정밀기기,KOSDAQ
065370,출판·매체복제,KOSDAQ
320000,기계·장비,KOSDAQ
340360,금융,KOSDAQ
367460,금융,KOSDAQ
164060,의료·정밀기기,KOSDAQ
349720,금융,KOSDAQ
323210,금융,KOSDAQ
101360,화학,KOSDAQ
294090,의료·정밀기기,KOSDAQ
353810,음식료·담배,KOSDAQ
352940,화학,KOSDAQ
225220,제약,KOSDAQ
204270,일반전기전자,KOSDAQ
199820,일반전기전자,KOSDAQ
229000,제약,KOSDAQ
314130,제약,KOSDAQ
293490,디지털컨텐츠,KOSDAQ
342550,금융,KOSDAQ
347140,금융,KOSDAQ
274090,운송장비·부품,KOSDAQ
317690,의료·정밀기기,KOSDAQ
352770,기타서비스,KOSDAQ
340570,제약,KOSDAQ
277880,기계·장비,KOSDAQ
356860,일반전기전자,KOSDAQ
318020,일반전기전자,KOSDAQ
335810,의료·정밀기기,KOSDAQ
237820,기타서비스,KOSDAQ
347740,기타서비스,KOSDAQ
304840,제약,KOSDAQ
347770,IT부품,KOSDAQ
341160,금융,KOSDAQ
343510,금융,KOSDAQ
299030,기계·장비,KOSDAQ
340120,금융,KOSDAQ
032300,제약,KOSDAQ
340440,금융,KOSDAQ
367360,금융,KOSDAQ
195940,제약,KOSDAQ
373200,금융,KOSDAQ
388790,금융,KOSDAQ
397880,금융,KOSDAQ
247660,일반전기전자,KOSDAQ
950220,기타서비스,KOSDAQ
387310,금융,KOSDAQ
397500,금융,KOSDAQ
376300,소프트웨어,KOSDAQ
315640,소프트웨어,KOSDAQ
232680,반도체,KOSDAQ
347700,소프트웨어,KOSDAQ
200350,오락·문화,KOSDAQ
277810,기계·장비,KOSDAQ
377450,기타서비스,KOSDAQ
377480,소프트웨어,KOSDAQ
377030,소프트웨어,KOSDAQ
348030,디지털컨텐츠,KOSDAQ
314930,의료·정밀기기,KOSDAQ
099430,제약,KOSDAQ
222160,기계·장비,KOSDAQ
308080,제약,KOSDAQ
338220,소프트웨어,KOSDAQ
099390,소프트웨어,KOSDAQ
357880,소프트웨어,KOSDAQ
380320,금융,KOSDAQ
377630,금융,KOSDAQ
361670,일반전기전자,KOSDAQ
252990,반도체,KOSDAQ
086710,화학,KOSDAQ
366330,금융,KOSDAQ
393360,금융,KOSDAQ
257720,유통,KOSDAQ
356890,소프트웨어,KOSDAQ
352480,화학,KOSDAQ
352700,섬유·의류,KOSDAQ
376290,IT부품,KOSDAQ
189330,소프트웨어,KOSDAQ
357580,IT부품,KOSDAQ
159010,기계·장비,KOSDAQ
262840,소프트웨어,KOSDAQ
372800,소프트웨어,KOSDAQ
114840,화학,KOSDAQ
361570,오락·문화,KOSDAQ
270660,일반전기전자,KOSDAQ
260970,음식료·담배,KOSDAQ
187660,기타서비스,KOSDAQ
203400,기타서비스,KOSDAQ
357230,음식료·담배,KOSDAQ
383310,화학,KOSDAQ
236810,기타서비스,KOSDAQ
333620,일반전기전자,KOSDAQ
391060,금융,KOSDAQ
391710,금융,KOSDAQ
396770,금융,KOSDAQ
348370,화학,KOSDAQ
376190,반도체,KOSDAQ
058970,소프트웨어,KOSDAQ
322310,기계·장비,KOSDAQ
352910,소프트웨어,KOSDAQ
321820,출판·매체복제,KOSDAQ
273640,일반전기전자,KOSDAQ
382840,기계·장비,KOSDAQ
376980,소프트웨어,KOSDAQ
367480,금융,KOSDAQ
340930,기계·장비,KOSDAQ
373340,금융,KOSDAQ
388800,금융,KOSDAQ
303530,소프트웨어,KOSDAQ
351330,컴퓨터서비스,KOSDAQ
289220,오락·문화,KOSDAQ
361390,통신장비,KOSDAQ
276730,음식료·담배,KOSDAQ
389030,기타서비스,KOSDAQ
382480,기계·장비,KOSDAQ
382800,기계·장비,KOSDAQ
311320,일반전기전자,KOSDAQ
363250,의료·정밀기기,KOSDAQ
261780,기타서비스,KOSDAQ
298870,금융,KOSDAQ
294570,소프트웨어,KOSDAQ
365270,기타서비스,KOSDAQ
199800,기타서비스,KOSDAQ
290090,소프트웨어,KOSDAQ
334970,제약,KOSDAQ
377220,음식료·담배,KOSDAQ
367000,소프트웨어,KOSDAQ
239890,화학,KOSDAQ
376180,기타제조,KOSDAQ
163730,소프트웨어,KOSDAQ
363260,금융,KOSDAQ
388220,금융,KOSDAQ
400560,금융,KOSDAQ
372290,금융,KOSDAQ
377400,금융,KOSDAQ
400840,금융,KOSDAQ
368770,금융,KOSDAQ
386580,금융,KOSDAQ
03481K,금융,KOSDAQ
059270,금속,KOSDAQ
404950,금융,KOSDAQ
403870,반도체,KOSDAQ
405350,금융,KOSDAQ
424760,금융,KOSDAQ
426550,금융,KOSDAQ
439730,금융,KOSDAQ
442770,금융,KOSDAQ
419530,오락·문화,KOSDAQ
399720,반도체,KOSDAQ
366030,유통,KOSDAQ
421800,금융,KOSDAQ
440790,금융,KOSDAQ
137080,기계·장비,KOSDAQ
396270,반도체,KOSDAQ
376930,의료·정밀기기,KOSDAQ
348340,기계·장비,KOSDAQ
389260,건설,KOSDAQ
129920,기계·장비,KOSDAQ
426670,금융,KOSDAQ
438220,금융,KOSDAQ
442310,금융,KOSDAQ
393890,일반전기전자,KOSDAQ
383930,기타서비스,KOSDAQ
412350,반도체,KOSDAQ
328130,소프트웨어,KOSDAQ
417970,기계·장비,KOSDAQ
288980,소프트웨어,KOSDAQ
412930,금융,KOSDAQ
251120,제약,KOSDAQ
382900,일반전기전자,KOSDAQ
310210,제약,KOSDAQ
365900,기타제조,KOSDAQ
419540,의료·정밀기기,KOSDAQ
146320,반도체,KOSDAQ
445360,금융,KOSDAQ
148780,출판·매체복제,KOSDAQ
419120,소프트웨어,KOSDAQ
425290,금융,KOSDAQ
439250,금융,KOSDAQ
415580,금융,KOSDAQ
107600,화학,KOSDAQ
378800,제약,KOSDAQ
067370,제약,KOSDAQ
365340,화학,KOSDAQ
396300,금속,KOSDAQ
276040,디지털컨텐츠,KOSDAQ
330730,금융,KOSDAQ
162300,금속,KOSDAQ
419270,금융,KOSDAQ
430220,금융,KOSDAQ
445970,금융,KOSDAQ
418210,금융,KOSDAQ
405640,금융,KOSDAQ
136410,화학,KOSDAQ
368600,기타제조,KOSDAQ
314140,제약,KOSDAQ
179530,제약,KOSDAQ
389500,기계·장비,KOSDAQ
408920,금융,KOSDAQ
435870,금융,KOSDAQ
148930,IT부품,KOSDAQ
397030,기타서비스,KOSDAQ
422040,금융,KOSDAQ
437780,금융,KOSDAQ
438580,금융,KOSDAQ
439410,금융,KOSDAQ
440820,금융,KOSDAQ
419080,기계·장비,KOSDAQ
112290,반도체,KOSDAQ
368970,음식료·담배,KOSDAQ
353590,유통,KOSDAQ
394280,소프트웨어,KOSDAQ
380540,통신장비,KOSDAQ
377460,운송,KOSDAQ
084440,소프트웨어,KOSDAQ
435380,금융,KOSDAQ
430700,금융,KOSDAQ
388720,기계·장비,KOSDAQ
413630,금융,KOSDAQ
442130,금융,KOSDAQ
372170,금속,KOSDAQ
296640,소프트웨어,KOSDAQ
377330,일반전기전자,KOSDAQ
389470,제약,KOSDAQ
211050,금융,KOSDAQ
417840,반도체,KOSDAQ
417500,반도체,KOSDAQ
388050,일반전기전자,KOSDAQ
362320,유통,KOSDAQ
424140,금융,KOSDAQ
436530,금융,KOSDAQ
440200,금융,KOSDAQ
102370,유통,KOSDAQ
402030,소프트웨어,KOSDAQ
405100,기타서비스,KOSDAQ
413600,금융,KOSDAQ
433530,금융,KOSDAQ
360070,일반전기전자,KOSDAQ
204610,디지털컨텐츠,KOSDAQ
425420,반도체,KOSDAQ
441270,IT부품,KOSDAQ
168360,기계·장비,KOSDAQ
389140,디지털컨텐츠,KOSDAQ
371950,IT부품,KOSDAQ
370090,의료·정밀기기,KOSDAQ
405000,의료·정밀기기,KOSDAQ
291810,소프트웨어,KOSDAQ
417180,디지털컨텐츠,KOSDAQ
406760,금융,KOSDAQ
418170,금융,KOSDAQ
427950,금융,KOSDAQ
430230,금융,KOSDAQ
435620,금융,KOSDAQ
409570,금융,KOSDAQ
436610,금융,KOSDAQ
430460,금융,KOSDAQ
456440,금융,KOSDAQ
448760,금융,KOSDAQ
455250,금융,KOSDAQ
309960,금융,KOSDAQ
456490,금융,KOSDAQ
282720,건설,KOSDAQ
420770,반도체,KOSDAQ
407400,기타제조,KOSDAQ
417010,기계·장비,KOSDAQ
405920,유통,KOSDAQ
418420,반도체,KOSDAQ
